# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	Calendar	japanese	83-start	1126-1-22	▷removed◁
Supplemental	Calendar	japanese	84-start	1131-1-29	▷removed◁
Supplemental	Calendar	japanese	85-start	1132-8-11	▷removed◁
Supplemental	Calendar	japanese	86-start	1135-4-27	▷removed◁
Supplemental	Calendar	japanese	87-start	1141-7-10	▷removed◁
Supplemental	Calendar	japanese	88-start	1142-4-28	▷removed◁
Supplemental	Calendar	japanese	89-start	1144-2-23	▷removed◁
Supplemental	Calendar	japanese	90-start	1145-7-22	▷removed◁
Supplemental	Calendar	japanese	91-start	1151-1-26	▷removed◁
Supplemental	Calendar	japanese	92-start	1154-10-28	▷removed◁
Supplemental	Calendar	japanese	93-start	1156-4-27	▷removed◁
Supplemental	Calendar	japanese	94-start	1159-4-20	▷removed◁
Supplemental	Calendar	japanese	95-start	1160-1-10	▷removed◁
Supplemental	Calendar	japanese	96-start	1161-9-4	▷removed◁
Supplemental	Calendar	japanese	97-start	1163-3-29	▷removed◁
Supplemental	Calendar	japanese	98-start	1165-6-5	▷removed◁
Supplemental	Calendar	japanese	99-start	1166-8-27	▷removed◁
Supplemental	Calendar	japanese	100-start	1169-4-8	▷removed◁
Supplemental	Calendar	japanese	101-start	1171-4-21	▷removed◁
Supplemental	Calendar	japanese	102-start	1175-7-28	▷removed◁
Supplemental	Calendar	japanese	103-start	1177-8-4	▷removed◁
Supplemental	Calendar	japanese	104-start	1181-7-14	▷removed◁
Supplemental	Calendar	japanese	105-start	1182-5-27	▷removed◁
Supplemental	Calendar	japanese	106-start	1184-4-16	▷removed◁
Supplemental	Calendar	japanese	107-start	1185-8-14	▷removed◁
Supplemental	Calendar	japanese	108-start	1190-4-11	▷removed◁
Supplemental	Calendar	japanese	109-start	1199-4-27	▷removed◁
Supplemental	Calendar	japanese	110-start	1201-2-13	▷removed◁
Supplemental	Calendar	japanese	111-start	1204-2-20	▷removed◁
Supplemental	Calendar	japanese	112-start	1206-4-27	▷removed◁
Supplemental	Calendar	japanese	113-start	1207-10-25	▷removed◁
Supplemental	Calendar	japanese	114-start	1211-3-9	▷removed◁
Supplemental	Calendar	japanese	115-start	1213-12-6	▷removed◁
Supplemental	Calendar	japanese	116-start	1219-4-12	▷removed◁
Supplemental	Calendar	japanese	117-start	1222-4-13	▷removed◁
Supplemental	Calendar	japanese	118-start	1224-11-20	▷removed◁
Supplemental	Calendar	japanese	119-start	1225-4-20	▷removed◁
Supplemental	Calendar	japanese	120-start	1227-12-10	▷removed◁
Supplemental	Calendar	japanese	121-start	1229-3-5	▷removed◁
Supplemental	Calendar	japanese	122-start	1232-4-2	▷removed◁
Supplemental	Calendar	japanese	123-start	1233-4-15	▷removed◁
Supplemental	Calendar	japanese	124-start	1234-11-5	▷removed◁
Supplemental	Calendar	japanese	125-start	1235-9-19	▷removed◁
Supplemental	Calendar	japanese	126-start	1238-11-23	▷removed◁
Supplemental	Calendar	japanese	127-start	1239-2-7	▷removed◁
Supplemental	Calendar	japanese	128-start	1240-7-16	▷removed◁
Supplemental	Calendar	japanese	129-start	1243-2-26	▷removed◁
Supplemental	Calendar	japanese	130-start	1247-2-28	▷removed◁
Supplemental	Calendar	japanese	131-start	1249-3-18	▷removed◁
Supplemental	Calendar	japanese	132-start	1256-10-5	▷removed◁
Supplemental	Calendar	japanese	133-start	1257-3-14	▷removed◁
Supplemental	Calendar	japanese	134-start	1259-3-26	▷removed◁
Supplemental	Calendar	japanese	135-start	1260-4-13	▷removed◁
Supplemental	Calendar	japanese	136-start	1261-2-20	▷removed◁
Supplemental	Calendar	japanese	137-start	1264-2-28	▷removed◁
Supplemental	Calendar	japanese	138-start	1275-4-25	▷removed◁
Supplemental	Calendar	japanese	139-start	1278-2-29	▷removed◁
Supplemental	Calendar	japanese	140-start	1288-4-28	▷removed◁
Supplemental	Calendar	japanese	141-start	1293-8-5	▷removed◁
Supplemental	Calendar	japanese	142-start	1299-4-25	▷removed◁
Supplemental	Calendar	japanese	143-start	1302-11-21	▷removed◁
Supplemental	Calendar	japanese	144-start	1303-8-5	▷removed◁
Supplemental	Calendar	japanese	145-start	1306-12-14	▷removed◁
Supplemental	Calendar	japanese	146-start	1308-10-9	▷removed◁
Supplemental	Calendar	japanese	147-start	1311-4-28	▷removed◁
Supplemental	Calendar	japanese	148-start	1312-3-20	▷removed◁
Supplemental	Calendar	japanese	149-start	1317-2-3	▷removed◁
Supplemental	Calendar	japanese	150-start	1319-4-28	▷removed◁
Supplemental	Calendar	japanese	151-start	1321-2-23	▷removed◁
Supplemental	Calendar	japanese	152-start	1324-12-9	▷removed◁
Supplemental	Calendar	japanese	153-start	1326-4-26	▷removed◁
Supplemental	Calendar	japanese	154-start	1329-8-29	▷removed◁
Supplemental	Calendar	japanese	155-start	1331-8-9	▷removed◁
Supplemental	Calendar	japanese	156-start	1334-1-29	▷removed◁
Supplemental	Calendar	japanese	157-start	1336-2-29	▷removed◁
Supplemental	Calendar	japanese	158-start	1340-4-28	▷removed◁
Supplemental	Calendar	japanese	159-start	1346-12-8	▷removed◁
Supplemental	Calendar	japanese	160-start	1370-7-24	▷removed◁
Supplemental	Calendar	japanese	161-start	1372-4-1	▷removed◁
Supplemental	Calendar	japanese	162-start	1375-5-27	▷removed◁
Supplemental	Calendar	japanese	163-start	1379-3-22	▷removed◁
Supplemental	Calendar	japanese	164-start	1381-2-10	▷removed◁
Supplemental	Calendar	japanese	165-start	1384-4-28	▷removed◁
Supplemental	Calendar	japanese	166-start	1387-8-22	▷removed◁
Supplemental	Calendar	japanese	167-start	1387-8-23	▷removed◁
Supplemental	Calendar	japanese	168-start	1389-2-9	▷removed◁
Supplemental	Calendar	japanese	169-start	1390-3-26	▷removed◁
Supplemental	Calendar	japanese	170-start	1394-7-5	▷removed◁
Supplemental	Calendar	japanese	171-start	1428-4-27	▷removed◁
Supplemental	Calendar	japanese	172-start	1429-9-5	▷removed◁
Supplemental	Calendar	japanese	173-start	1441-2-17	▷removed◁
Supplemental	Calendar	japanese	174-start	1444-2-5	▷removed◁
Supplemental	Calendar	japanese	175-start	1449-7-28	▷removed◁
Supplemental	Calendar	japanese	176-start	1452-7-25	▷removed◁
Supplemental	Calendar	japanese	177-start	1455-7-25	▷removed◁
Supplemental	Calendar	japanese	178-start	1457-9-28	▷removed◁
Supplemental	Calendar	japanese	179-start	1460-12-21	▷removed◁
Supplemental	Calendar	japanese	180-start	1466-2-28	▷removed◁
Supplemental	Calendar	japanese	181-start	1467-3-3	▷removed◁
Supplemental	Calendar	japanese	182-start	1469-4-28	▷removed◁
Supplemental	Calendar	japanese	183-start	1487-7-29	▷removed◁
Supplemental	Calendar	japanese	184-start	1489-8-21	▷removed◁
Supplemental	Calendar	japanese	185-start	1492-7-19	▷removed◁
Supplemental	Calendar	japanese	186-start	1501-2-29	▷removed◁
Supplemental	Calendar	japanese	187-start	1504-2-30	▷removed◁
Supplemental	Calendar	japanese	188-start	1521-8-23	▷removed◁
Supplemental	Calendar	japanese	189-start	1528-8-20	▷removed◁
Supplemental	Calendar	japanese	190-start	1532-7-29	▷removed◁
Supplemental	Calendar	japanese	191-start	1555-10-23	▷removed◁
Supplemental	Calendar	japanese	192-start	1558-2-28	▷removed◁
Supplemental	Calendar	japanese	193-start	1570-4-23	▷removed◁
Supplemental	Calendar	japanese	194-start	1573-7-28	▷removed◁
Supplemental	Calendar	japanese	195-start	1592-12-8	▷removed◁
Supplemental	Calendar	japanese	196-start	1596-10-27	▷removed◁
Supplemental	Calendar	japanese	197-start	1615-7-13	▷removed◁
Supplemental	Calendar	japanese	198-start	1624-2-30	▷removed◁
Supplemental	Calendar	japanese	199-start	1644-12-16	▷removed◁
Supplemental	Calendar	japanese	200-start	1648-2-15	▷removed◁
Supplemental	Calendar	japanese	201-start	1652-9-18	▷removed◁
Supplemental	Calendar	japanese	202-start	1655-4-13	▷removed◁
Supplemental	Calendar	japanese	203-start	1658-7-23	▷removed◁
Supplemental	Calendar	japanese	204-start	1661-4-25	▷removed◁
Supplemental	Calendar	japanese	205-start	1673-9-21	▷removed◁
Supplemental	Calendar	japanese	206-start	1681-9-29	▷removed◁
Supplemental	Calendar	japanese	207-start	1684-2-21	▷removed◁
Supplemental	Calendar	japanese	208-start	1688-9-30	▷removed◁
Supplemental	Calendar	japanese	209-start	1704-3-13	▷removed◁
Supplemental	Calendar	japanese	210-start	1711-4-25	▷removed◁
Supplemental	Calendar	japanese	211-start	1716-6-22	▷removed◁
Supplemental	Calendar	japanese	212-start	1736-4-28	▷removed◁
Supplemental	Calendar	japanese	213-start	1741-2-27	▷removed◁
Supplemental	Calendar	japanese	214-start	1744-2-21	▷removed◁
Supplemental	Calendar	japanese	215-start	1748-7-12	▷removed◁
Supplemental	Calendar	japanese	216-start	1751-10-27	▷removed◁
Supplemental	Calendar	japanese	217-start	1764-6-2	▷removed◁
Supplemental	Calendar	japanese	218-start	1772-11-16	▷removed◁
Supplemental	Calendar	japanese	219-start	1781-4-2	▷removed◁
Supplemental	Calendar	japanese	220-start	1789-1-25	▷removed◁
Supplemental	Calendar	japanese	221-start	1801-2-5	▷removed◁
Supplemental	Calendar	japanese	222-start	1804-2-11	▷removed◁
Supplemental	Calendar	japanese	223-start	1818-4-22	▷removed◁
Supplemental	Calendar	japanese	224-start	1830-12-10	▷removed◁
Supplemental	Calendar	japanese	225-start	1844-12-2	▷removed◁
Supplemental	Calendar	japanese	226-start	1848-2-28	▷removed◁
Supplemental	Calendar	japanese	227-start	1854-11-27	▷removed◁
Supplemental	Calendar	japanese	228-start	1860-3-18	▷removed◁
Supplemental	Calendar	japanese	229-start	1861-2-19	▷removed◁
Supplemental	Calendar	japanese	230-start	1864-2-20	▷removed◁
Supplemental	Calendar	japanese	231-start	1865-4-7	▷removed◁
Supplemental	WeekData	hours-h-regions	h	…	…
Supplemental	WeekData	hours-h-regions	H	…	…
Supplemental	WeekData	hours-h-regions	hb	…	…
Supplemental	WeekData	hours-h-regions	hB	…	…
Supplemental	WeekData	hours-H-regions	h	…	… • AR • … • CL • … • PY • … • UY • …
Supplemental	WeekData	hours-H-regions	H	…	… • AR • … • CL • … • HT • … • PY • … • UY • … • ZM • …
Supplemental	WeekData	hours-H-regions	hb	…	… • AR • … • CL • … • PY • RW • … • UY • …
Supplemental	WeekData	hours-H-regions	hB	…	… • AR • … • CL • … • HT • … • PY • … • RW • … • UY • … • ZM • …
Supplemental	Language	cdo	scripts	▷missing◁	Hans
Supplemental	Language	cdo	scripts-secondary	▷missing◁	Hant
Supplemental	Language	cpx	scripts	▷missing◁	Hans
Supplemental	Language	cpx	scripts-secondary	▷missing◁	Hant
Supplemental	Language	esg	scripts	▷missing◁	Gonm
Supplemental	Language	esg	scripts-secondary	▷missing◁	Deva
Supplemental	Language	esg	scripts-secondary	▷missing◁	Telu
Supplemental	Language	gon	scripts	…	…
Supplemental	Language	gon	scripts-secondary	▷missing◁	Gong
Supplemental	Language	gon	scripts-secondary	▷missing◁	Gonm
Supplemental	Language	gon	scripts-secondary	▷missing◁	Orya
Supplemental	Language	gon	scripts-secondary	▷missing◁	Telu
Supplemental	Language	hrx	scripts	▷missing◁	Latn
Supplemental	Language	isv	scripts	▷missing◁	Latn
Supplemental	Language	isv	scripts-secondary	▷missing◁	Cyrl
Supplemental	Language	kek	scripts	▷missing◁	Latn
Supplemental	Language	mnp	scripts	▷missing◁	Hans
Supplemental	Language	mnp	scripts-secondary	▷missing◁	Hant
Supplemental	Language	mrh	scripts	▷missing◁	Latn
Supplemental	Language	wsg	scripts	▷missing◁	Telu
Supplemental	Language	wsg	scripts-secondary	▷missing◁	Deva
Supplemental	Language	wsg	scripts-secondary	▷missing◁	Gong
Supplemental	Language	wsg	scripts-secondary	▷missing◁	Gonm
Supplemental	Language	xdq	scripts	▷missing◁	Cyrl
#Section	Page	Header	Code	Old	New
