# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	LanguageGroup	roa	parent-child	…	…
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	aap
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	acs
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	acu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	agr
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ake
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ako
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	amc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	amr
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	anb
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	aoc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	apn
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	apy
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	aqa
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	arj
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ark
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	arl
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	aro
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	atc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	atr
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	atx
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	avs
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	awd
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	axb
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ay
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ayc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	bao
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	bkq
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	bor
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	bsn
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cah
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cao
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	car
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cav
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cax
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cba
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cbc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cbi
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cbr
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cbs
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cbt
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cbu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ciy
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	coe
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cof
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	crq
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	crt
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cub
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cui
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	cuo
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	des
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ese
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	fun
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	gob
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	gta
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	guh
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	gum
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	guo
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	guu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	gvc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	gvp
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	hix
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	hub
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	hug
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	iqu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	isc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	jbt
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	jeb
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	jiv
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	jqr
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	jru
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kaq
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kbb
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kbc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	knt
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kpj
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kqq
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kre
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ktx
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kui
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	kwi
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mbc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mbl
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mbn
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mca
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mcd
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mcf
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mcg
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mch
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mcl
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mmv
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	moc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mpq
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mtp
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mts
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	myy
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mzo
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	mzr
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	nuc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	omc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	omu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	opy
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ore
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	oti
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	otu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pbc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pbh
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pcp
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pev
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pig
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pir
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	plg
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pno
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pok
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	puq
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	pyn
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	qwe
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ram
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	rem
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	rey
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	rkb
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	sey
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	shb
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	shp
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	sik
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	sni
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	snn
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	spc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	sri
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	suy
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tav
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tba
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	teb
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ten
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tna
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tnc
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tno
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tob
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tri
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ttk
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tue
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tuo
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	tux
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	txi
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	txu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	umo
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	vkm
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	waw
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	way
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	wca
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	wlv
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xav
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xer
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xkr
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xok
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xor
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xpk
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xra
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xre
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xri
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	xsu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	yaa
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	yad
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	yar
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	yme
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ynu
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	yro
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	yui
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	yup
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	ywn
Supplemental	LanguageGroup	sai	parent-child	▷missing◁	zro
Supplemental	LanguageGroup	sem	parent-child	…	… • arz • … • kcn • … • smp • … • stv • … • xdm • …
Supplemental	LanguageGroup	sit	parent-child	…	… • wuu • … • yue • …
Supplemental	LanguageGroup	sla	parent-child	…	csb • pl • pox • …
Supplemental	LanguageGroup	tai	parent-child	…	… • khb • … • pcc • … • tjl • … • zgb • zgm • zgn • zhn • zlj • … • zyg • zyj
Supplemental	LanguageGroup	tbq	parent-child	…	… • dre • … • kgy • …
Supplemental	LanguageGroup	tup	parent-child	…	… • tkf • …
Supplemental	LanguageGroup	tut	parent-child	…	…
Supplemental	LanguageGroup	ypk	parent-child	…	…
Supplemental	LanguageGroup	zhx	parent-child	…	…
Supplemental	LanguageGroup	zlw	parent-child	…	…
Supplemental	Metazone	Africa/Monrovia	1972-01-07 00:45..∞	▷missing◁	GMT
Supplemental	Metazone	Africa/Monrovia	1972-05-01 00:45..∞	GMT	▷removed◁
Supplemental	Metazone	Africa/Monrovia	-∞..1972-01-07 00:45	▷missing◁	Liberia
Supplemental	Metazone	Africa/Monrovia	-∞..1972-05-01 00:45	Liberia	▷removed◁
Supplemental	Metazone	America/Coyhaique	-∞..2025-03-20 03:00	▷missing◁	Chile
Supplemental	Metazone	Antarctica/Palmer	1982-05-01 03:00-2016-12-03 23:00	Chile	▷removed◁
Supplemental	Metazone	Antarctica/Palmer	1982-05-01 03:00-2016-12-04 03:00	▷missing◁	Chile
Supplemental	Metazone	Asia/Anadyr	2010-03-27 14:00-2011-03-26 15:00	▷missing◁	Magadan
Supplemental	Metazone	Asia/Anadyr	2010-03-27 14:00-2014-10-25 14:00	Magadan	▷removed◁
Supplemental	Metazone	Asia/Anadyr	2011-03-26 15:00..∞	▷missing◁	Kamchatka
Supplemental	Metazone	Asia/Anadyr	2014-10-25 14:00..∞	Anadyr	▷removed◁
Supplemental	Metazone	Asia/Ashgabat	1991-10-26 20:00..∞	Turkmenistan	▷removed◁
Supplemental	Metazone	Asia/Ashgabat	1992-01-18 22:00..∞	▷missing◁	Turkmenistan
Supplemental	Metazone	Asia/Ashgabat	-∞..1991-10-26 20:00	Ashkhabad	▷removed◁
Supplemental	Metazone	Asia/Ashgabat	-∞..1992-01-18 22:00	▷missing◁	Ashkhabad
Supplemental	Metazone	Asia/Baku	1991-03-30 22:00..∞	▷missing◁	Azerbaijan
Supplemental	Metazone	Asia/Baku	1991-08-29 20:00..∞	Azerbaijan	▷removed◁
Supplemental	Metazone	Asia/Baku	-∞..1991-03-30 22:00	▷missing◁	Baku
Supplemental	Metazone	Asia/Baku	-∞..1991-08-29 20:00	Baku	▷removed◁
Supplemental	Metazone	Asia/Barnaul	2016-03-26 20:00..∞	▷missing◁	Krasnoyarsk
Supplemental	Metazone	Asia/Bishkek	1991-03-30 20:00..∞	▷missing◁	Kyrgystan
Supplemental	Metazone	Asia/Bishkek	1991-08-30 20:00..∞	Kyrgystan	▷removed◁
Supplemental	Metazone	Asia/Bishkek	-∞..1991-03-30 20:00	▷missing◁	Frunze
Supplemental	Metazone	Asia/Bishkek	-∞..1991-08-30 20:00	Frunze	▷removed◁
Supplemental	Metazone	Asia/Chita	2014-10-25 16:00-2016-03-26 18:00	Irkutsk	▷removed◁
Supplemental	Metazone	Asia/Chita	2014-10-25 17:00-2016-03-26 18:00	▷missing◁	Irkutsk
Supplemental	Metazone	Asia/Famagusta	2017-10-29 01:00..∞	▷missing◁	Europe_Eastern
Supplemental	Metazone	Asia/Novosibirsk	2016-07-23 20:00..∞	▷missing◁	Krasnoyarsk
Supplemental	Metazone	Asia/Novosibirsk	-∞..2016-07-23 20:00	▷missing◁	Novosibirsk
Supplemental	Metazone	Asia/Novosibirsk	-∞..∞	Novosibirsk	▷removed◁
Supplemental	Metazone	Asia/Sakhalin	2014-10-25 15:00-2016-03-26 16:00	▷missing◁	Magadan
Supplemental	Metazone	Asia/Sakhalin	2016-04-26 16:00..∞	▷missing◁	Magadan
Supplemental	Metazone	Asia/Sakhalin	-∞..2014-10-25 15:00	▷missing◁	Sakhalin
Supplemental	Metazone	Asia/Sakhalin	-∞..∞	Sakhalin	▷removed◁
Supplemental	Metazone	Asia/Srednekolymsk	2016-04-23 16:00..∞	▷missing◁	Magadan
Supplemental	Metazone	Asia/Tashkent	1991-03-30 20:00..∞	▷missing◁	Uzbekistan
Supplemental	Metazone	Asia/Tashkent	1991-08-31 18:00..∞	Uzbekistan	▷removed◁
Supplemental	Metazone	Asia/Tashkent	-∞..1991-03-30 20:00	▷missing◁	Tashkent
Supplemental	Metazone	Asia/Tashkent	-∞..1991-08-31 18:00	Tashkent	▷removed◁
Supplemental	Metazone	Asia/Tbilisi	1991-03-30 22:00..∞	▷missing◁	Georgia
Supplemental	Metazone	Asia/Tbilisi	1991-04-08 20:00..∞	Georgia	▷removed◁
Supplemental	Metazone	Asia/Tbilisi	-∞..1991-03-30 22:00	▷missing◁	Tbilisi
Supplemental	Metazone	Asia/Tbilisi	-∞..1991-04-08 20:00	Tbilisi	▷removed◁
Supplemental	Metazone	Asia/Tomsk	2016-05-28 20:00..∞	▷missing◁	Krasnoyarsk
Supplemental	Metazone	Asia/Yerevan	1991-03-30 22:00..∞	▷missing◁	Armenia
Supplemental	Metazone	Asia/Yerevan	1991-09-22 20:00..∞	Armenia	▷removed◁
Supplemental	Metazone	Asia/Yerevan	-∞..1991-03-30 22:00	▷missing◁	Yerevan
Supplemental	Metazone	Asia/Yerevan	-∞..1991-09-22 20:00	Yerevan	▷removed◁
Supplemental	Metazone	Europe/Astrakhan	2016-03-26 23:00..∞	▷missing◁	Samara
Supplemental	Metazone	Europe/Chisinau	1990-05-05 21:00..∞	Europe_Eastern	▷removed◁
Supplemental	Metazone	Europe/Chisinau	1990-05-05 22:00..∞	▷missing◁	Europe_Eastern
Supplemental	Metazone	Europe/Chisinau	-∞..1990-05-05 21:00	Moscow	▷removed◁
Supplemental	Metazone	Europe/Chisinau	-∞..1990-05-05 22:00	▷missing◁	Moscow
Supplemental	Metazone	Europe/Istanbul	1978-06-28 21:00-1984-10-31 23:00	▷missing◁	Turkey
Supplemental	Metazone	Europe/Istanbul	1978-06-28 21:00-1985-04-19 21:00	Turkey	▷removed◁
Supplemental	Metazone	Europe/Istanbul	1984-10-31 23:00-2016-09-06 21:00	▷missing◁	Europe_Eastern
Supplemental	Metazone	Europe/Istanbul	1985-04-19 21:00-2016-09-06 21:00	Europe_Eastern	▷removed◁
Supplemental	Metazone	Europe/Kirov	2014-10-25 22:00..∞	▷missing◁	Moscow
Supplemental	Metazone	Europe/Saratov	2016-12-03 23:00..∞	▷missing◁	Samara
Supplemental	Metazone	Europe/Ulyanovsk	2016-03-26 23:00..∞	▷missing◁	Samara
Supplemental	Metazone	Europe/Volgograd	2020-12-26 22:00..∞	▷missing◁	Moscow
Supplemental	Metazone	Europe/Volgograd	-∞..2020-12-26 22:00	▷missing◁	Volgograd
Supplemental	Metazone	Europe/Volgograd	-∞..∞	Volgograd	▷removed◁
Supplemental	Metazone	hwai	deprecated	▷missing◁	false
Supplemental	Metazone	hwai	longId	▷missing◁	Hawaii
Supplemental	Metazone	metazones	Hawaii_Aleutian-001	…	America/Adak
Supplemental	Metazone	metazones	Hawaii-001	▷missing◁	Pacific/Honolulu
Supplemental	Metazone	Pacific/Honolulu	1983-10-30 11:00..∞	Hawaii_Aleutian	▷removed◁
Supplemental	Metazone	Pacific/Honolulu	-∞..1983-10-30 11:00	Alaska_Hawaii	▷removed◁
Supplemental	Metazone	Pacific/Honolulu	-∞..∞	▷missing◁	Hawaii
Supplemental	Metazone	Africa/Windhoek-std-offset	1994-03-20 22:00-2017-10-23 22:00	▷missing◁	+01
Supplemental	Metazone	Europe/Dublin-std-offset	1971-10-31 02:00..∞	▷missing◁	+00
Supplemental	Metazone	Europe/Dublin-std-offset	-∞..1971-10-31 02:00	▷missing◁	+00
Supplemental	Metazone	Africa/Windhoek-dst-offset	1994-03-20 22:00-2017-10-23 22:00	▷missing◁	+02
Supplemental	Metazone	Europe/Dublin-dst-offset	1971-10-31 02:00..∞	▷missing◁	+01
Supplemental	Metazone	Europe/Dublin-dst-offset	-∞..1971-10-31 02:00	▷missing◁	+01
Supplemental	NumberSystem	tols	digits	▷missing◁	𑷠𑷡𑷢𑷣𑷤𑷥𑷦𑷧𑷨𑷩
Supplemental	NumberSystem	tols	type	▷missing◁	numeric
Supplemental	Plural	cardinal-cv	one	▷missing◁	n = 1 @integer 1 @decimal 1.0, 1.00, 1.000, 1.0000
Supplemental	Plural	cardinal-cv	other	▷missing◁	@integer 2~17, 100, 1000, 10000, 100000, 1000000, … @decimal 0.1~0.9, 1.1~1.7, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-cv	zero	▷missing◁	n = 0 @integer 0 @decimal 0.0, 0.00, 0.000, 0.0000
Supplemental	Plural	cardinal-ie	one	▷missing◁	i = 1 and v = 0 @integer 1
Supplemental	Plural	cardinal-ie	other	▷missing◁	@integer 0, 2~16, 100, 1000, 10000, 100000, 1000000, … @decimal 0.0~1.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-kok	one	▷missing◁	i = 0 or n = 1 @integer 0, 1 @decimal 0.0~1.0, 0.00~0.04
Supplemental	Plural	cardinal-kok	other	▷missing◁	@integer 2~17, 100, 1000, 10000, 100000, 1000000, … @decimal 1.1~2.6, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-kok_Latn	one	▷missing◁	i = 0 or n = 1 @integer 0, 1 @decimal 0.0~1.0, 0.00~0.04
Supplemental	Plural	cardinal-kok_Latn	other	▷missing◁	@integer 2~17, 100, 1000, 10000, 100000, 1000000, … @decimal 1.1~2.6, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-sgs	few	▷missing◁	n != 2 and n % 10 = 2..9 and n % 100 != 11..19 @integer 3~9, 22~29, 32, 102, 1002, … @decimal 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 22.0, 102.0, 1002.0, …
Supplemental	Plural	cardinal-sgs	many	▷missing◁	f != 0   @decimal 0.1~0.9, 1.1~1.7, 10.1, 100.1, 1000.1, …
Supplemental	Plural	cardinal-sgs	one	▷missing◁	n % 10 = 1 and n % 100 != 11 @integer 1, 21, 31, 41, 51, 61, 71, 81, 101, 1001, … @decimal 1.0, 21.0, 31.0, 41.0, 51.0, 61.0, 71.0, 81.0, 101.0, 1001.0, …
Supplemental	Plural	cardinal-sgs	other	▷missing◁	@integer 0, 10~20, 30, 40, 50, 60, 100, 1000, 10000, 100000, 1000000, … @decimal 0.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-sgs	two	▷missing◁	n = 2 @integer 2 @decimal 2.0, 2.00, 2.000, 2.0000
Supplemental	Plural	ordinal-cv	other	▷missing◁	@integer 0~15, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-ie	other	▷missing◁	@integer 0~15, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-kok	few	▷missing◁	n = 4 @integer 4
Supplemental	Plural	ordinal-kok	one	▷missing◁	n = 1 @integer 1
Supplemental	Plural	ordinal-kok	other	▷missing◁	@integer 0, 5~19, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-kok	two	▷missing◁	n = 2,3 @integer 2, 3
Supplemental	Plural	ordinal-kok_Latn	few	▷missing◁	n = 4 @integer 4
Supplemental	Plural	ordinal-kok_Latn	one	▷missing◁	n = 1 @integer 1
Supplemental	Plural	ordinal-kok_Latn	other	▷missing◁	@integer 0, 5~19, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-kok_Latn	two	▷missing◁	n = 2,3 @integer 2, 3
Supplemental	Plural	ordinal-scn	many	…	n = 11,8,80..89,800..899 @integer 8, 11, 80~89, 800~803
Supplemental	Currency	COP	Fractions-cashDigits	0	▷removed◁
Supplemental	Currency	COP	Fractions-cashRounding	0	▷removed◁
Supplemental	Currency	COP	Fractions-digits	…	0
Supplemental	Currency	HUF	Fractions-cashDigits	0	▷removed◁
Supplemental	Currency	HUF	Fractions-cashRounding	…	5
Supplemental	Currency	HUF	Fractions-digits	…	0
Supplemental	Currency	IDR	Fractions-cashDigits	0	▷removed◁
Supplemental	Currency	IDR	Fractions-cashRounding	0	▷removed◁
Supplemental	Currency	IDR	Fractions-digits	…	0
Supplemental	Currency	PKR	Fractions-cashDigits	0	▷removed◁
Supplemental	Currency	PKR	Fractions-cashRounding	0	▷removed◁
Supplemental	Currency	PKR	Fractions-digits	…	0
Supplemental	Currency	XAD	Fractions-digits	▷missing◁	2
Supplemental	Currency	XAD	Fractions-rounding	▷missing◁	0
Supplemental	Currency	XAU	Fractions-digits	▷missing◁	2
Supplemental	Currency	XAU	Fractions-rounding	▷missing◁	0
Supplemental	Currency	ZZ	XAD–2025-05-12..∞	▷missing◁	false
Supplemental	Calendar	buddhist	0-aliases	be	▷removed◁
Supplemental	Calendar	buddhist	0-code	…	be
Supplemental	Calendar	chinese	0-code	chinese	▷removed◁
Supplemental	Calendar	chinese	0-start	…	-2636-02-15
Supplemental	Calendar	coptic	0-code	coptic-inverse	▷removed◁
Supplemental	Calendar	coptic	0-end	284-08-28	▷removed◁
Supplemental	Calendar	coptic	1-code	…	am
Supplemental	Calendar	dangi	0-code	dangi	▷removed◁
Supplemental	Calendar	dangi	0-start	…	-2332-02-15
Supplemental	Calendar	ethiopic	0-aliases	ethiopic-amete-alem	▷removed◁
Supplemental	Calendar	ethiopic	0-aliases	mundi	▷removed◁
Supplemental	Calendar	ethiopic	0-code	…	aa
Supplemental	Calendar	ethiopic	0-end	8-08-28	▷removed◁
Supplemental	Calendar	ethiopic	0-start	▷missing◁	-5492-07-17
Supplemental	Calendar	ethiopic	1-aliases	incar	▷removed◁
Supplemental	Calendar	ethiopic	1-code	…	am
Supplemental	Calendar	ethiopic	1-start	…	8-08-27
Supplemental	Calendar	ethiopic-amete-alem	0-aliases	ethiopic-amete-alem	▷removed◁
Supplemental	Calendar	ethiopic-amete-alem	0-aliases	mundi	▷removed◁
Supplemental	Calendar	ethiopic-amete-alem	0-code	…	aa
Supplemental	Calendar	ethiopic-amete-alem	0-end	-5492-08-29	▷removed◁
Supplemental	Calendar	ethiopic-amete-alem	0-start	▷missing◁	-5492-07-17
Supplemental	Calendar	gregorian	0-aliases	…	…
Supplemental	Calendar	gregorian	0-code	…	bce
Supplemental	Calendar	gregorian	1-aliases	…	…
Supplemental	Calendar	gregorian	1-code	…	ce
Supplemental	Calendar	hebrew	0-aliases	am	▷removed◁
Supplemental	Calendar	hebrew	0-code	…	am
Supplemental	Calendar	hebrew	0-start	…	-3760-09-07
Supplemental	Calendar	indian	0-aliases	saka	▷removed◁
Supplemental	Calendar	indian	0-code	…	shaka
Supplemental	Calendar	indian	0-start	…	79-03-22
Supplemental	Calendar	islamic	0-aliases	ah	▷removed◁
Supplemental	Calendar	islamic	0-code	…	ah
Supplemental	Calendar	islamic	0-start	…	622-07-19
Supplemental	Calendar	islamic	1-code	▷missing◁	bh
Supplemental	Calendar	islamic	1-end	▷missing◁	622-07-18
Supplemental	Calendar	islamic-civil	0-aliases	ah	▷removed◁
Supplemental	Calendar	islamic-civil	0-aliases	islamicc	▷removed◁
Supplemental	Calendar	islamic-civil	0-code	…	ah
Supplemental	Calendar	islamic-civil	0-start	…	622-07-19
Supplemental	Calendar	islamic-civil	1-code	▷missing◁	bh
Supplemental	Calendar	islamic-civil	1-end	▷missing◁	622-07-18
Supplemental	Calendar	islamic-rgsa	0-aliases	ah	▷removed◁
Supplemental	Calendar	islamic-rgsa	0-code	…	ah
Supplemental	Calendar	islamic-rgsa	0-start	…	622-07-19
Supplemental	Calendar	islamic-rgsa	1-code	▷missing◁	bh
Supplemental	Calendar	islamic-rgsa	1-end	▷missing◁	622-07-18
Supplemental	Calendar	islamic-tbla	0-aliases	ah	▷removed◁
Supplemental	Calendar	islamic-tbla	0-code	…	ah
Supplemental	Calendar	islamic-tbla	0-start	…	622-07-18
Supplemental	Calendar	islamic-tbla	1-code	▷missing◁	bh
Supplemental	Calendar	islamic-tbla	1-end	▷missing◁	622-07-17
Supplemental	Calendar	islamic-umalqura	0-aliases	ah	▷removed◁
Supplemental	Calendar	islamic-umalqura	0-code	…	ah
Supplemental	Calendar	islamic-umalqura	0-start	…	622-07-19
Supplemental	Calendar	islamic-umalqura	1-code	▷missing◁	bh
Supplemental	Calendar	islamic-umalqura	1-end	▷missing◁	622-07-18
