#Language	English Name	Native Name	Script	Default Region	№ Locales	Target Level	≟	Computed Level	ICU	Confirmed	🄼%	ⓜ%	ⓑ%	ⓒ%	Missing Features
ebu	Embu	Kĩembu	Latn	KE	1		 ≡		ICU	0.94831013916501	0.12157598499061914	0.307644499689248	0.6133333333333333	1.0	
bez	Bena	Hibena	Latn	TZ	1		 ≡		ICU	0.952191235059761	0.11095921622237412	0.280225988700565	0.6133333333333333	1.0	
asa	Asu	Kipare	Latn	TZ	1		 ≡		ICU	0.952	0.11052871467639015	0.2792538157150933	0.6133333333333333	1.0	
bem	Bemba	Ichibemba	Latn	ZM	1		 ≡		ICU	0.7854077253218884	0.043626448534423996	0.1135593220338983	0.6133333333333333	1.0	
mas	Masai	Maa	Latn	KE	2		 ≡		ICU	0.9027237354085603	0.10751221729742017	0.2724703222159412	0.6052631578947368	1.0	
tzm	Central Atlas Tamazight	Tamaziɣt n laṭlaṣ	Latn	MA	1		 ≡		ICU	0.9516129032258065	0.10719857365723201	0.2650081124932396	0.6052631578947368	1.0	
vai	Vai	ꕙꔤ	Vaii	LR	1		 ≡		ICU	0.949317738791423	0.1122910076818798	0.2485294117647059	0.6025641025641025	1.0	
luy	Luyia	Luluhia	Latn	KE	1		 ≡		ICU	0.9518072289156626	0.12079108774565027	0.3057285180572852	0.6	1.0	
teo	Teso	Kiteso	Latn	UG	2		 ≡		ICU	0.9045801526717557	0.10967155358563473	0.27755794234030523	0.5921052631578947	1.0	
kde	Makonde	Chimakonde	Latn	TZ	1		 ≡		ICU	0.9481037924151696	0.12088599674633964	0.3055382700684505	0.5866666666666667	1.0	
guz	Gusii	Ekegusii	Latn	KE	1		 ≡		ICU	0.948	0.12063571517957702	0.30491599253266954	0.5866666666666667	1.0	
kam	Kamba	Kikamba	Latn	KE	1		 ≡		ICU	0.948	0.12063571517957702	0.30491599253266954	0.5866666666666667	1.0	
kln	Kalenjin	Kalenjin	Latn	KE	1		 ≡		ICU	0.948	0.12063571517957702	0.30491599253266954	0.5866666666666667	1.0	
luo	Luo	Dholuo	Latn	KE	1		 ≡		ICU	0.9752577319587629	0.12056648702844969	0.3042937149968886	0.5866666666666667	1.0	
ki	Kikuyu	Gikuyu	Latn	KE	1		 ≡		ICU	0.9478957915831663	0.12038543361281441	0.3042937149968886	0.5866666666666667	1.0	
mer	Meru	Kĩmĩrũ	Latn	KE	1		 ≡		ICU	0.9475806451612904	0.1196345889125266	0.30242688238954574	0.5866666666666667	1.0	
rof	Rombo	Kihorombo	Latn	TZ	1		 ≡		ICU	0.9080459770114943	0.1095703568992953	0.27714932126696834	0.5866666666666667	1.0	
saq	Samburu	Kisampur	Latn	KE	1		 ≡		ICU	0.9045801526717557	0.1095703568992953	0.27714932126696834	0.5866666666666667	1.0	
ksb	Shambala	Kishambaa	Latn	TZ	1		 ≡		ICU	0.9517102615694165	0.10964212445862777	0.27658371040723984	0.5866666666666667	1.0	
rwk	Rwa	Kiruwa	Latn	TZ	1		 ≡		ICU	0.9517102615694165	0.10964212445862777	0.27658371040723984	0.5866666666666667	1.0	
jmc	Machame	Kimachame	Latn	TZ	1		 ≡		ICU	0.9078694817658349	0.10934303250738804	0.27658371040723984	0.5866666666666667	1.0	
vun	Vunjo	Kyivunjo	Latn	TZ	1		 ≡		ICU	0.9078694817658349	0.10934303250738804	0.27658371040723984	0.5866666666666667	1.0	
xog	Soga	Olusoga	Latn	UG	1		 ≡		ICU	0.9516129032258065	0.1094391244870041	0.2761743067345784	0.5866666666666667	1.0	
cgg	Chiga	Rukiga	Latn	UG	1		 ≡		ICU	0.9073359073359073	0.1086116791638264	0.2745762711864407	0.5866666666666667	1.0	
naq	Nama	Khoekhoegowab	Latn	NA	1		 ≡		ICU	0.8681318681318682	0.10036439354502863	0.25401762571280456	0.5866666666666667	1.0	
mgh	Makhuwa-Meetto	Makua	Latn	MZ	1		 ≡		ICU	0.9642857142857143	0.0832601880877743	0.2118380062305296	0.5866666666666667	1.0	
ses	Koyraboro Senni	Koyraboro senni	Latn	ML	1		 ≡		ICU	0.975103734439834	0.11956930011268312	0.3010552451893234	0.5733333333333334	1.0	
sg	Sango	Sängö	Latn	CF	1		 ≡		ICU	0.9493927125506073	0.11922932565995246	0.3009950248756219	0.5733333333333334	1.0	
khq	Koyra Chiini	Koyra ciini	Latn	ML	1		 ≡		ICU	0.975051975051975	0.11931889320145236	0.30043451272501553	0.5733333333333334	1.0	
seh	Sena	sena	Latn	MZ	1		 ≡		ICU	0.9506172839506173	0.10687457318461188	0.2688838782412627	0.5733333333333334	1.0	
lag	Langi	Kɨlaangi	Latn	TZ	1		 ≡		ICU	0.9292730844793713	0.10044946169123027	0.25311203319502074	0.5733333333333334	1.0	
kab	Kabyle	Taqbaylit	Latn	DZ	1		 ≡		ICU	0.11161492849668643	0.11150652431791222	0.2103448275862069	0.5714285714285714	1.0	
kkj	Kako	kakɔ	Latn	CM	1		 ≡		ICU	0.8674033149171271	0.04072553045859001	0.11312217194570136	0.5714285714285714	1.0	
lg	Ganda	Luganda	Latn	UG	1		 ≡		ICU	0.951417004048583	0.10873033963984499	0.2737556561085973	0.56	1.0	
nyn	Nyankole	Runyankore	Latn	UG	1		 ≡		ICU	0.9073359073359073	0.10843373493975904	0.2737556561085973	0.56	1.0	
nd	North Ndebele	isiNdebele	Latn	ZW	1		 ≡		ICU	0.9036608863198459	0.10820641054785178	0.27319004524886875	0.56	1.0	
shi_Latn	Tachelhit (Latin)	Tashelḥiyt (Latn)	Latn	MA	1		 ≡		ICU	0.9271255060728745	0.09522348368620231	0.2347394540942928	0.5584415584415584	1.0	
shi	Tachelhit	ⵜⴰⵛⵍⵃⵉⵜ	Tfng	MA	1		 ≡		ICU	0.9269776876267748	0.08749647191645499	0.19377304383449406	0.5584415584415584	1.0	
bo	Tibetan	བོད་སྐད་	Tibt	CN	2		 ≡		ICU	0.4254807692307692	0.04293537787513691	0.09839816933638444	0.5569620253164557	1.0	
bm	Bambara	bamanakan	Latn	ML	1		 ≡		ICU	0.9473684210526315	0.11858053230038736	0.2980173482032218	0.5394736842105263	1.0	
mfe	Morisyen	kreol morisien	Latn	MU	1		 ≡		ICU	0.9748427672955975	0.11797119599248591	0.29627329192546586	0.5333333333333333	1.0	
kl	Kalaallisut	kalaallisut	Latn	GL	1		 ≡		ICU	0.6383965094082357	0.2757324488667772	0.08547486033519552	0.5064935064935064	1.0	
uz_Arab	Uzbek (Arabic)	‫اوزبیک (عربی)‬	Arab	AF	0		 ≡		ICU	0.6036036036036037	0.016822615966553853	0.04262432093606352	0.5	1.0	
pap	Papiamento	Papiamentu	Latn	CW	2		 ≡			0.43902439024390244	0.012555644332838718	0.04197390811117414	0.5	1.0	
pa_Arab	Punjabi (Arabic)	‫پنجابی (عربی)‬	Arab	PK	0		 ≡		ICU	0.9899244332493703	0.24563145353455124	0.04829308909242298	0.4936708860759494	1.0	
eo	Esperanto	esperanto	Latn	001	1		 ≡		ICU	0.193259385665529	0.08703506907545165	0.17888563049853373	0.4935064935064935	1.0	
vai_Latn	Vai (Latin)	Vai (Latn)	Latn	LR	1		 ≡		ICU	0.9403669724770642	0.1037759439859965	0.26038437693738375	0.48717948717948717	1.0	
gv	Manx	Gaelg	Latn	IM	1		 ≡		ICU	0.3230769230769231	0.014292055037727474	0.043710972346119537	0.48	1.0	
kw	Cornish	kernewek	Latn	GB	1		 ≡		ICU	0.4603174603174603	0.012522958757722491	0.03826955074875208	0.48	1.0	
lkt	Lakota	Lakȟólʼiyapi	Latn	US	1		 ≡		ICU	0.8553846153846154	0.05130456598093327	0.08202880400751408	0.4666666666666667	1.0	
ms_Arab	Malay (Arabic)	‫بهاس ملايو (عرب)‬	Arab	MY	2		 ≡			0.5752427184466019	0.05062061521856449	0.10408254822790489	0.45569620253164556	1.0	
osa	Osage	𐓏𐓘𐓻𐓘𐓻𐓟	Osge	US	1		 ≡			0.6581196581196581	0.020535511685954164	0.05138339920948617	0.4533333333333333	1.0	
mus	Muscogee	Mvskoke	Latn	US	1		 ≡			0.5617977528089888	0.01595677848976002	0.048215403882279274	0.4533333333333333	1.0	
cic	Chickasaw	Chikashshanompaʼ	Latn	US	1		 ≡			0.4868421052631579	0.012688442211055277	0.040075140889167186	0.4533333333333333	1.0	
cad	Caddo	Caddo	Latn	US	1		 ≡			0.4492753623188406	0.011306532663316583	0.036944270507201005	0.4266666666666667	1.0	
gn	Guarani	avañe’ẽ	Latn	PY	1		 ≡			0.36363636363636365	0.010931021485111195	0.036944270507201005	0.4266666666666667	1.0	
bss	Akoose	Akoose	Latn	CM	1		 ≡			1.0	0.015048908954100828	0.04542626011200996	0.38666666666666666	1.0	
hnj	Hmong Njua	𞄀𞄄𞄰𞄩𞄍𞄜𞄰	Hmnp	US	1		 ≡			0.9901960784313726	0.025910839556460737	0.06280667320902845	0.36363636363636365	1.0	
lij	Ligurian	ligure	Latn	IT	1		 ≡			0.005559673832468495	0.011171032357473035	0.031236251649802024	0.36363636363636365	1.0	
bgn	Western Balochi	‫بلوچی [رخشانی]‬	Arab	PK	5		 ≡			1.0	0.11523799150419345	0.13744292237442923	0.3333333333333333	1.0	ⓑ own_regions
az_Arab	Azerbaijani (Arabic)	‫تۆرکجه‬	Arab	IR	0		 ≡			1.0	0.022661763244210317	0.033264033264033266	0.3132530120481928	1.0	ⓑ own_regions
bal_Latn	Baluchi (Latin)	Balóchi	Latn	PK	1		 ≡			0.09225092250922509	0.008033024656922905	0.025377969762419007	0.3076923076923077	1.0	
vec	Venetian	Veneto	Latn	IT	1		 ≡			1.0	0.014402358811521887	0.037305122494432075	0.2987012987012987	1.0	ⓑ own_regions
ss	Swati	siSwati	Latn	ZA	2		 ≡			0.288135593220339	0.005939463163906339	0.019897669130187607	0.25	1.0	ⓑ own_regions
iu	Inuktitut	ᐃᓄᒃᑎᑐᑦ	Cans	CA	1		 ≡			0.7052631578947368	0.014588732124004224	0.036093418259023353	0.23684210526315788	1.0	
bal	Baluchi	‫بلۆچی‬	Arab	PK	1		 ≡			0.07518796992481203	0.005707297187117815	0.015817223198594025	0.23376623376623376	1.0	
sdh	Southern Kurdish	‫کوردی خوارگ‬	Arab	IR	2		 ≡			1.0	0.00642570281124498	0.017014036580178648	0.23076923076923078	1.0	ⓑ own_regions
nr	South Ndebele	isiNdebele	Latn	ZA	1		 ≡			0.25	0.0052547406899703	0.01763367463026166	0.22666666666666666	1.0	ⓑ own_regions
ve	Venda	Tshivenḓa	Latn	ZA	1		 ≡			0.22727272727272727	0.0052547406899703	0.01763367463026166	0.22666666666666666	1.0	ⓑ own_regions
sms	Skolt Sami	sääʹmǩiõll	Latn	FI	1		 ≡			0.07650273224043716	0.004602510460251046	0.015544041450777202	0.22666666666666666	1.0	
mni_Mtei	Manipuri (Meitei Mayek)	ꯃꯤꯇꯩꯂꯣꯟ (ꯃꯤꯇꯩ ꯃꯌꯦꯛ)	Mtei	IN	1		 ≡			0.6363636363636364	0.005018960517510595	0.014740846409890632	0.22077922077922077	1.0	ⓑ own_regions
sat_Deva	Santali (Devanagari)	सानताड़ी (देवानागारी)	Deva	IN	1		 ≡			0.6666666666666666	0.004547176960970065	0.013195876288659794	0.22077922077922077	1.0	ⓑ own_regions
shn	Shan	တႆး	Mymr	MM	2		 ≡			1.0	0.004631198463797582	0.013772749631087064	0.21052631578947367	1.0	
ann	Obolo	Obolo	Latn	NG	1		 ≡			1.0	0.004892736168611215	0.016801493466085875	0.2077922077922078	1.0	ⓑ own_regions
cho	Choctaw	Chahta	Latn	US	1		 ≡			1.0	0.004523181304183943	0.015654351909830933	0.2	1.0	
szl	Silesian	ślōnski	Latn	PL	1		 ≡			0.0064034151547491995	0.005575379125780553	0.015406836783822821	0.19480519480519481	1.0	
mn_Mong	Mongolian (Mongolian)	mn (Mong)	Mong	CN	0		 ≡			1.0	0.009449298922983133	0.02299349240780911	0.189873417721519	1.0	ⓑ own_language, ⓑ own_regions
en_Shaw	English (Shavian)	en (Shaw)	Shaw	GB	1		 ≡			0.9711538461538461	0.022315870127382436	0.04984894259818731	0.18888888888888888	1.0	ⓑ own_language, ⓑ own_regions
la	Latin	Latina	Latn	VA	1		 ≡			0.016069221260815822	0.004702388318277441	0.015605493133583021	0.18181818181818182	1.0	
byn	Blin	ብሊን	Ethi	ER	1		 ≡			0.036312849162011177	0.004330927262631871	0.012322274881516588	0.18181818181818182	1.0	
wal	Wolaytta	ወላይታቱ	Ethi	ET	1		 ≡			0.05172413793103448	0.004121185119180218	0.011853959222380275	0.18181818181818182	1.0	
tig	Tigre	ትግረ	Ethi	ER	1		 ≡			0.036211699164345405	0.003979591836734694	0.011448701012769706	0.18181818181818182	1.0	
ssy	Saho	Saho	Latn	ER	1		 ≡			0.14893617021276595	0.004474773464593355	0.014145810663764961	0.17333333333333334	1.0	
wbp	Warlpiri	Warlpiri	Latn	AU	1		 ≡			1.0	0.0037688442211055275	0.013149655604257984	0.17333333333333334	1.0	ⓑ own_regions
cu	Church Slavic	церковнослове́нскїй	Cyrl	RU	1		 ≡			0.024175824175824177	0.003849201856673837	0.011307767944936086	0.17105263157894737	1.0	
dv	Divehi	‫ދިވެހިބަސް‬	Thaa	MV	1		 ≡			0.44	0.0034718676605738795	0.010150044130626656	0.17105263157894737	1.0	
scn	Sicilian	sicilianu	Latn	IT	1		 ≡			0.03007518796992481	0.0039669046809475235	0.012784880489160644	0.16883116883116883	1.0	
an	Aragonese	aragonés	Latn	ES	1		 ≡			0.010434782608695653	0.0039485559566787	0.012693156732891833	0.16883116883116883	1.0	
co	Corsican	corsu	Latn	FR	1		 ≡			0.01559792027729636	0.0036800785083415115	0.012352941176470587	0.16883116883116883	1.0	
myv	Erzya	эрзянь кель	Cyrl	RU	1		 ≡			0.02512562814070352	0.0036293523874333673	0.010853478046373951	0.16883116883116883	1.0	
gaa	Ga	Gã	Latn	GH	1		 ≡			0.006922592825676526	0.003653385089622103	0.010574018126888218	0.16883116883116883	1.0	
trw	Torwali	‫توروالی‬	Arab	PK	1		 ≡			0.003194888178913738	0.0034662045060658577	0.010242085661080074	0.16883116883116883	1.0	
frr	Northern Frisian	Nordfriisk	Latn	DE	1		 ≡			0.0045362903225806455	0.0033821871476888386	0.010199125789218067	0.16883116883116883	1.0	
ab	Abkhazian	Аԥсшәа	Cyrl	GE	1		 ≡			0.010360138135175136	0.004728132387706856	0.010194174757281554	0.16883116883116883	1.0	
rif	Riffian	Tarifit	Latn	MA	1		 ≡			0.10714285714285714	0.0036800785083415115	0.012477718360071301	0.16666666666666666	1.0	
moh	Mohawk	Kanienʼkéha	Latn	CA	1		 ≡			1.0	0.0043975373790677225	0.014402003757044458	0.16	1.0	ⓑ own_regions
cch	Atsam	Atsam	Latn	NG	1		 ≡			0.19047619047619047	0.004393673110720563	0.014348097317529632	0.16	1.0	ⓑ own_regions
ny	Nyanja	Nyanja	Latn	MW	1		 ≡			0.25	0.0042266392506282845	0.013651877133105802	0.16	1.0	ⓑ own_regions
kaj	Jju	Kaje	Latn	NG	1		 ≡			0.19117647058823528	0.004223744292237443	0.013605442176870748	0.16	1.0	ⓑ own_regions
kcg	Tyap	Katab	Latn	NG	1		 ≡			0.203125	0.004223744292237443	0.013605442176870748	0.16	1.0	ⓑ own_regions
quc	Kʼicheʼ	Kʼicheʼ	Latn	GT	1		 ≡			1.0	0.289321608040201	0.012523481527864746	0.16	1.0	ⓑ own_regions
jbo	Lojban	la .lojban.	Latn	001	1		 ≡			0.6923076923076923	0.0036436738283703984	0.012523481527864746	0.16	1.0	ⓑ own_regions
arn	Mapuche	Mapudungun	Latn	CL	1		 ≡			1.0	0.003392385978137957	0.011897307451471509	0.16	1.0	ⓑ own_regions
nv	Navajo	Diné Bizaad	Latn	US	1		 ≡			1.0	0.003392385978137957	0.011897307451471509	0.16	1.0	ⓑ own_regions
ken	Kenyang	Kɛnyaŋ	Latn	CM	1		 ≡			1.0	0.0033889795406049955	0.011845386533665835	0.16	1.0	ⓑ own_regions
io	Ido	Ido	Latn	001	1		 ≡			1.0	0.003312771304546493	0.011376564277588168	0.16	1.0	ⓑ own_regions
sid	Sidamo	Sidaamu Afo	Latn	ET	1		 ≡			0.1568627450980392	0.0033263521005297524	0.011336515513126491	0.16	1.0	
wa	Walloon	walon	Latn	BE	1		 ≡			1.0	0.0033086138049058756	0.011305822498586773	0.16	1.0	ⓑ own_regions
trv	Taroko	patas Taroko	Latn	TW	1		 ≡			0.05660377358490566	0.004146341463414634	0.011163337250293772	0.16	1.0	ⓑ own_regions
blt	Tai Dam	ꪼꪕꪒꪾ	Tavt	VN	1		 ≡			1.0	0.0031767642387111415	0.009881422924901186	0.16	1.0	ⓑ own_regions
ba	Bashkir	башҡорт теле	Cyrl	RU	1		 ≡			1.0	0.0030643513789581204	0.009391992090954029	0.16	1.0	ⓑ own_regions
mdf	Moksha	мокшень кяль	Cyrl	RU	1		 ≡			0.17391304347826086	0.0030643513789581204	0.009391992090954029	0.16	1.0	ⓑ own_regions
rhg	Rohingya	‫𐴌𐴗𐴥𐴝𐴙𐴚𐴒𐴙𐴝‬	Rohg	MM	2		 ≡			1.0	0.038568411692786485	0.04323040380047506	0.15789473684210525	1.0	ⓑ own_regions
kpe	Kpelle	Kpɛlɛɛ	Latn	LR	2		 ≡			1.0	0.00464824120603015	0.015018773466833541	0.15789473684210525	1.0	ⓑ own_regions
sma	Southern Sami	Åarjelsaemien gïele	Latn	SE	2		 ≡			1.0	0.0032419995816774733	0.010875194199896427	0.15789473684210525	1.0	ⓑ own_regions
smj	Lule Sami	julevsámegiella	Latn	SE	2		 ≡			1.0	0.0032419995816774733	0.010875194199896427	0.15789473684210525	1.0	ⓑ own_regions
gez	Geez	ግዕዝኛ	Ethi	ET	2		 ≡			0.026785714285714284	0.0031683601005134928	0.009161704076958314	0.15789473684210525	1.0	
aa	Afar	Qafar	Latn	ET	3		 ≡			0.15217391304347827	0.00469709743466217	0.01422070534698521	0.15584415584415584	1.0	
lmo	Lombard	Lombard	Latn	IT	1		 ≡			0.09876543209876543	0.003384731101918014	0.011786600496277916	0.15584415584415584	1.0	
apc	Levantine Arabic	‫العامية‬	Arab	SY	1		 ≡			0.12857142857142856	0.0032215063319262385	0.009492168960607499	0.15584415584415584	1.0	ⓑ own_regions
oc	Occitan	occitan	Latn	FR	2		 ≡			0.06185919343814081	0.04170045175489401	0.09426013691416535	0.15384615384615385	1.0	
nds	Low German	Neddersass’sch	Latn	DE	2		 ≡			0.012432012432012432	0.004462625511342506	0.01218769043266301	0.15384615384615385	1.0	
bm_Nkoo	Bambara (N’Ko)	bm (Nkoo)	Nkoo	ML	1		 ≡			0.14516129032258066	0.00339097999321804	0.010279001468428781	0.15384615384615385	1.0	ⓑ own_language, ⓑ own_regions
ha_Arab	Hausa (Arabic)	ha (Arab)	Arab	NG	2		 ≡			0.17543859649122806	0.003060287667040702	0.008787346221441126	0.1375	1.0	ⓑ own_language, ⓑ own_regions
iu_Latn	Inuktitut (Latin)	iu (Latn)	Latn	CA	1		 ≡			1.0	0.0026175269605276936	0.008849557522123894	0.13157894736842105	1.0	ⓑ own_language, ⓑ own_regions
tok	Toki Pona	Toki Pona	Latn	001	1		 ≡			0.0594059405940594	0.0045129748025573525	0.014934660858743	0.16883116883116883	0.8	ⓒ country_data
vo	Volapük	Volapük	Latn	001	1		 ≡			0.04205607476635514	0.0029643142173070344	0.009631728045325779	0.12	0.8	ⓒ country_data, ⓑ own_regions
yi	Yiddish	‫ייִדיש‬	Hebr	001	1		 ≡		ICU	0.8438256658595642	0.13526272577996715	0.2753880266075388	0.6883116883116883	0.6	ⓒ likely_subtags, ⓒ time_cycle, ⓑ own_regions
prg	Prussian	prūsiskan	Latn	001	1		 ≡			0.017077798861480076	0.0024989587671803417	0.007767995857068877	0.1038961038961039	0.6	ⓒ likely_subtags, ⓒ time_cycle, ⓑ own_regions
